_id,title,price,rating,rating_count
6442e598c69d033f5ddcde9a,"SAMSUNG Galaxy F13 (Waterfall Blue, 128 GB)  (4 GB RAM)",11999.0,4.4,138109.0
6442e598c69d033f5ddcde9b,"MOTOROLA e13 (Cosmic Black, 64 GB)  (4 GB RAM)",7999.0,4,12366.0
6442e598c69d033f5ddcde9c,"MOTOROLA G62 5G (Midnight Gray, 128 GB)  (6 GB RAM)",15999.0,4.2,25085.0
6442e598c69d033f5ddcde9d,"REDMI A1+ (Black, 32 GB)  (2 GB RAM)",6499.0,4.2,1270.0
6442e598c69d033f5ddcde9e,"realme 10 Pro+ 5G (Dark Matter, 128 GB)  (8 GB RAM)",25999.0,4.5,8626.0
6442e598c69d033f5ddcde9f,"POCO C51 (Power Black, 64 GB)  (4 GB RAM)",7749.0,4.4,542.0
6442e598c69d033f5ddcdea0,"REDMI 10 (Caribbean Green, 128 GB)  (6 GB RAM)",11499.0,4.2,29052.0
6442e598c69d033f5ddcdea1,"POCO C31 (Royal Blue, 32 GB)  (3 GB RAM)",6499.0,4.3,141693.0
6442e598c69d033f5ddcdea2,"APPLE iPhone 13 (Starlight, 128 GB)",61999.0,4.7,202142.0
6442e598c69d033f5ddcdea3,"REDMI 10 (Sunrise Orange, 64 GB)  (4 GB RAM)",9999.0,4.3,214807.0
6442e598c69d033f5ddcdea4,"SAMSUNG Galaxy F13 (Sunrise Copper, 128 GB)  (4 GB RAM)",11999.0,4.4,138109.0
6442e598c69d033f5ddcdea5,"REDMI A1 (Light Blue, 32 GB)  (2 GB RAM)",6314.0,4.2,6070.0
6442e598c69d033f5ddcdea6,"realme C30 (Bamboo Green, 32 GB)  (3 GB RAM)",6999.0,4.1,46453.0
6442e598c69d033f5ddcdea7,"REDMI 10A (Charcoal Black, 64 GB)  (4 GB RAM)",8644.0,4.2,8215.0
6442e598c69d033f5ddcdea8,"REDMI 10A (Slate Grey, 32 GB)  (3 GB RAM)",8299.0,4.1,2280.0
6442e598c69d033f5ddcdea9,"vivo T2x 5G (Marine Blue, 128 GB)  (8 GB RAM)",15999.0,0,
6442e598c69d033f5ddcdeaa,"vivo T2x 5G (Glimmer Black, 128 GB)  (4 GB RAM)",12999.0,0,
6442e598c69d033f5ddcdeab,"Realme C30 - Locked with Airtel Prepaid (Lake Blue, 32 GB)  (2 GB RAM)",5549.0,4.2,98288.0
6442e598c69d033f5ddcdeac,"Infinix Note 11s Free Fire Edition (Haze Green, 128 GB)  (8 GB RAM)",12999.0,4.2,7697.0
6442e598c69d033f5ddcdead,"Infinix Note 11s Free Fire Edition (Symphony Cyan, 128 GB)  (8 GB RAM)",12999.0,4.2,7697.0
6442e598c69d033f5ddcdeae,"Realme C30 - Locked with Airtel Prepaid (Bamboo Green, 32 GB)  (3 GB RAM)",6549.0,4.1,46453.0
6442e598c69d033f5ddcdeaf,"Realme C30 - Locked with Airtel Prepaid (Bamboo Green, 32 GB)  (2 GB RAM)",5549.0,4.2,98288.0
6442e598c69d033f5ddcdeb0,Nokia 105 PLUS  (Red),1399.0,4.1,8326.0
6442e598c69d033f5ddcdeb1,"realme 10 Pro+ 5G (Dark Matter, 256 GB)  (8 GB RAM)",27999.0,4.5,8626.0
6442e598c69d033f5ddcdeb2,"realme 10 Pro+ 5G (Hyperspace, 256 GB)  (8 GB RAM)",27999.0,4.5,8626.0
6442e598c69d033f5ddcdeb3,"realme 10 Pro 5G (Dark Matter, 128 GB)  (6 GB RAM)",18999.0,4.4,15681.0
6442e598c69d033f5ddcdeb4,"realme 10 Pro 5G (Hyperspace, 128 GB)  (6 GB RAM)",18999.0,4.4,15681.0
6442e598c69d033f5ddcdeb5,"SAMSUNG Galaxy F23 5G (Forest Green, 128 GB)  (6 GB RAM)",16999.0,4.3,179552.0
6442e598c69d033f5ddcdeb6,"Infinix Hot 11 (Emerald Green, 64 GB)  (4 GB RAM)",7999.0,4.3,16274.0
6442e598c69d033f5ddcdeb7,"Infinix Hot 11 (Silver Wave, 64 GB)  (4 GB RAM)",7999.0,4.3,16274.0
6442e598c69d033f5ddcdeb8,"MOTOROLA g13 (Matte Charcoal, 128 GB)  (4 GB RAM)",9999.0,4,3609.0
6442e598c69d033f5ddcdeb9,"MOTOROLA e13 (Creamy White, 64 GB)  (4 GB RAM)",7999.0,4,12366.0
6442e598c69d033f5ddcdeba,"REDMI 10A (Sea Blue, 64 GB)  (4 GB RAM)",8626.0,4.2,8215.0
6442e598c69d033f5ddcdebb,SAMSUNG Guru Music 2  (Blue),2150.0,4.3,202346.0
6442e598c69d033f5ddcdebc,"MOTOROLA g13 (Matte Charcoal, 64 GB)  (4 GB RAM)",9499.0,4,3609.0
6442e598c69d033f5ddcdebd,"Infinix Smart 6 HD (Force Black, 32 GB)  (2 GB RAM)",6499.0,4.3,29003.0
6442e598c69d033f5ddcdebe,"Infinix Smart 6 HD (Aqua Sky, 32 GB)  (2 GB RAM)",6499.0,4.3,29003.0
6442e598c69d033f5ddcdebf,"Infinix Smart 6 HD (Origin Blue, 32 GB)  (2 GB RAM)",6499.0,4.3,29003.0
6442e598c69d033f5ddcdec0,"OnePlus Nord CE 2 Lite 5G (Blue Tide, 128 GB)  (6 GB RAM)",18839.0,4.4,57179.0
6442e598c69d033f5ddcdec1,"APPLE iPhone 13 (Blue, 128 GB)",61999.0,4.7,202142.0
6442e598c69d033f5ddcdec2,"REDMI 10A (Charcoal Black, 64 GB)  (4 GB RAM)",8644.0,4.2,8215.0
6442e598c69d033f5ddcdec3,"MOTOROLA e13 (Aurora Green, 64 GB)  (2 GB RAM)",6999.0,4,1867.0
6442e598c69d033f5ddcdec4,"MOTOROLA g52 (Charcoal Grey, 128 GB)  (6 GB RAM)",12999.0,4.2,35094.0
6442e598c69d033f5ddcdec5,"SAMSUNG Galaxy M04 (Light Green, 64 GB)  (4 GB RAM)",8245.0,4.1,1107.0
6442e598c69d033f5ddcdec6,"SAMSUNG Galaxy F23 5G (Aqua Blue, 128 GB)  (6 GB RAM)",16999.0,4.3,179552.0
6442e598c69d033f5ddcdec7,"REDMI 10 (Pacific Blue, 128 GB)  (6 GB RAM)",11499.0,4.2,29052.0
6442e598c69d033f5ddcdec8,"SAMSUNG Galaxy F23 5G (Copper Blush, 128 GB)  (6 GB RAM)",16999.0,4.3,179552.0
6442e598c69d033f5ddcdec9,"REDMI 10 Power (Power Black, 128 GB)  (8 GB RAM)",11549.0,4.2,1881.0
6442e598c69d033f5ddcdeca,"REDMI 10 Power (Sporty Orange, 128 GB)  (8 GB RAM)",11589.0,4.2,1881.0
6442e598c69d033f5ddcdecb,"SAMSUNG Galaxy M33 5G (Emarld Brown, 128 GB)  (6 GB RAM)",16177.0,4.2,9086.0
6442e598c69d033f5ddcdecc,"REDMI 10 Power (Power Black, 128 GB)  (8 GB RAM)",11549.0,4.2,1881.0
6442e598c69d033f5ddcdecd,"REDMI 10 Power (Sporty Orange, 128 GB)  (8 GB RAM)",11589.0,4.2,1881.0
6442e598c69d033f5ddcdece,"POCO X5 5G (Jaguar Black, 128 GB)  (6 GB RAM)",16999.0,4.2,1425.0
